"Id Contrato Tenant - prefix","Id Contrato Tenant - number","Id Contrato Tenant","ID Tenant - prefix","ID Tenant - number","ID Tenant","ID Site - prefix","ID Site - number","ID Site",Estado,Autor,"Ultimo cambio","Fecha de Creación","Tipo de Contrato","Fecha firma de contrato","Fecha inicio de devengo","Vigencia inicial contrato","Mes de Revalorización","Base Imponible","Costes Recurrentes Adecuación",Periodicidad,Vencimiento,"Via de Pago","Fecha de inicio de devengo","Plazo inicial del contrato","Condiciones de pago","Número de versión","Fecha de inicio","Fecha final","Fecha de conclusión","Tipo de alquiler","Renta anual","Frecuencia de pago","Categoría de arrendamiento","Rol de la empresa"
TL,13875,TL-013875,TEN,9802,TEN-09802,SPA-ZX,531,SPA-ZX00531,Activo,"Alexandre GOMBA","2023-11-22 17:48:17",2023-10-13,Alta,,2002-09-02,2027-09-02,4.0,13112.72,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,14516,TL-014516,TEN,12905,TEN-12905,,,,Activo,"Alexandre GOMBA","2023-11-29 15:47:04",2023-11-17,Alta,,,,10.0,,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10888,TL-010888,TEN,6545,TEN-06545,SPA-OX,6101,SPA-OX06101,Activo,"Alexandre GOMBA","2023-12-12 17:16:07",2023-10-13,Alta,,2003-04-01,2024-04-01,4.0,12360.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7689,TL-007689,TEN,3285,TEN-03285,SPA-GU,45,SPA-GU00045,Activo,"Alexandre GOMBA","2023-12-12 17:14:06",2023-10-13,Alta,,2010-06-11,2025-06-11,4.0,11330.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7910,TL-007910,TEN,3605,TEN-03605,SPA-HU,7281,SPA-HU07281,Activo,"Alexandre GOMBA","2023-11-29 15:51:44",2023-10-13,Alta,,2022-01-01,2030-02-01,1.0,3779.03,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13345,TL-013345,TEN,12260,TEN-12260,,,,Activo,"Alexandre GOMBA","2023-11-29 15:49:12",2023-10-13,Alta,,,,10.0,,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13675,TL-013675,TEN,9668,TEN-09668,SPA-ZA,6924,SPA-ZA06924,Activo,"Alexandre GOMBA","2023-11-29 15:49:53",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6759,TL-006759,TEN,2567,TEN-02567,SPA-CU,28,SPA-CU00028,Activo,"Alexandre GOMBA","2023-11-29 15:34:50",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6106,TL-006106,TEN,1798,TEN-01798,SPA-BX,4446,SPA-BX04446,Activo,"Alexandre GOMBA","2023-11-29 15:33:20",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,14613,TL-014613,TEN,13025,TEN-13025,,,,Activo,"Alexandre GOMBA","2023-11-22 17:37:58",2023-11-22,Alta,,2022-01-01,2022-05-25,1.0,1215.55,,Mensual,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6949,TL-006949,TEN,2673,TEN-02673,SPA-CX,380,SPA-CX00380,Activo,"Alexandre GOMBA","2023-11-29 15:35:09",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8308,TL-008308,TEN,4064,TEN-04064,SPA-IB,390,SPA-IB00390,Activo,"Alexandre GOMBA","2023-11-29 15:38:00",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13630,TL-013630,TEN,9628,TEN-09628,SPA-VX,4537,SPA-VX04537,Activo,"Alexandre GOMBA","2023-11-29 15:49:45",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8138,TL-008138,TEN,798,TEN-00798,SPA-IB,130,SPA-IB00130,Activo,"Alexandre GOMBA","2023-11-29 15:37:34",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4594,TL-004594,TEN,233,TEN-00233,SPA-AV,8479,SPA-AV08479,Activo,"Alexandre GOMBA","2023-11-29 15:30:15",2023-10-13,Alta,,,,10.0,5297.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6906,TL-006906,TEN,2635,TEN-02635,SPA-CX,105,SPA-CX00105,Activo,"Alexandre GOMBA","2023-11-29 15:35:01",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7563,TL-007563,TEN,3371,TEN-03371,SPA-GI,8756,SPA-GI08756,Activo,"Alexandre GOMBA","2023-11-29 15:36:21",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10801,TL-010801,TEN,6678,TEN-06678,SPA-OX,602,SPA-OX00602,Activo,"Alexandre GOMBA","2023-11-29 15:44:03",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9277,TL-009277,TEN,5084,TEN-05084,SPA-MU,14,SPA-MU00014,Activo,"Alexandre GOMBA","2023-11-29 15:40:30",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13296,TL-013296,TEN,12242,TEN-12242,SPA-VX,278,SPA-VX00278,Activo,"Alexandre GOMBA","2023-12-12 17:18:44",2023-10-13,Alta,,2007-10-14,2027-10-14,4.0,7957.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13084,TL-013084,TEN,9112,TEN-09112,SPA-VI,8607,SPA-VI08607,Activo,"Alexandre GOMBA","2023-11-29 15:53:39",2023-10-13,Alta,,2022-01-01,2032-02-17,1.0,11157.14,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13699,TL-013699,TEN,9687,TEN-09687,SPA-ZA,6981,SPA-ZA06981,Activo,"Alexandre GOMBA","2023-11-22 17:48:08",2023-10-13,Alta,,2007-02-23,2027-02-23,4.0,3278.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10758,TL-010758,TEN,6646,TEN-06646,SPA-OX,211,SPA-OX00211,Activo,"Alexandre GOMBA","2023-11-29 15:43:56",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5417,TL-005417,TEN,1086,TEN-01086,SPA-BX,306,SPA-BX00306,Activo,"Alexandre GOMBA","2023-11-29 15:29:11",2023-10-13,Alta,,2022-01-01,,1.0,8500.0,,Trimestral,Vencido,,,,,,,,,Fix,,,,Lessor
TL,10528,TL-010528,TEN,6343,TEN-06343,SPA-NA,70,SPA-NA00070,Activo,"Alexandre GOMBA","2023-11-29 15:52:42",2023-10-13,Alta,,2022-01-01,2024-03-01,1.0,296.82,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13243,TL-013243,TEN,9073,TEN-09073,SPA-VX,119,SPA-VX00119,Activo,"Alexandre GOMBA","2023-11-29 15:53:44",2023-10-13,Alta,,2022-01-01,2025-09-01,1.0,1721.05,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8836,TL-008836,TEN,4725,TEN-04725,SPA-LX,57,SPA-LX00057,Activo,"Alexandre GOMBA","2023-11-29 15:39:29",2023-10-13,Alta,,,,10.0,9296.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13785,TL-013785,TEN,9741,TEN-09741,SPA-ZX,64,SPA-ZX00064,Activo,"Alexandre GOMBA","2023-11-29 15:50:08",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11536,TL-011536,TEN,7448,TEN-07448,SPA-SE,374,SPA-SE00374,Activo,"Alexandre GOMBA","2023-11-29 15:46:04",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11264,TL-011264,TEN,7169,TEN-07169,SPA-PX,8028,SPA-PX08028,Activo,"Alexandre GOMBA","2023-11-29 15:45:20",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11581,TL-011581,TEN,7489,TEN-07489,SPA-SE,826,SPA-SE00826,Activo,"Alexandre GOMBA","2023-11-29 15:46:13",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13740,TL-013740,TEN,12346,TEN-12346,SPA-ZX,28,SPA-ZX00028,Activo,"Alexandre GOMBA","2023-11-29 15:50:03",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12357,TL-012357,TEN,8180,TEN-08180,SPA-TF,6208,SPA-TF06208,Activo,"Alexandre GOMBA","2023-11-29 15:53:22",2023-10-13,Alta,,2022-01-01,2030-06-13,1.0,7972.53,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9872,TL-009872,TEN,5695,TEN-05695,SPA-MX,659,SPA-MX00659,Activo,"Alexandre GOMBA","2023-11-29 15:41:53",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13934,TL-013934,TEN,9865,TEN-09865,SPA-ZX,6022,SPA-ZX06022,Activo,"Alexandre GOMBA","2023-11-29 15:50:25",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13689,TL-013689,TEN,9680,TEN-09680,SPA-ZA,6957,SPA-ZA06957,Activo,"Alexandre GOMBA","2023-11-29 15:49:55",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12780,TL-012780,TEN,12106,TEN-12106,SPA-TX,7715,SPA-TX07715,Activo,"Alexandre GOMBA","2023-11-29 15:53:33",2023-10-13,Alta,,2022-01-01,2031-11-01,1.0,9915.0,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12804,TL-012804,TEN,11743,TEN-11743,SPA-TX,7744,SPA-TX07744,Activo,"Alexandre GOMBA","2023-11-29 15:53:33",2023-10-13,Alta,,2022-01-01,2027-09-03,1.0,10332.01,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9852,TL-009852,TEN,5746,TEN-05746,SPA-MX,614,SPA-MX00614,Activo,"Alexandre GOMBA","2023-11-29 15:29:28",2023-10-13,Alta,,2021-11-02,,,5841.0,,Trimestral,Vencido,,,,,,,,,Fix,,,,Lessor
TL,13708,TL-013708,TEN,9696,TEN-09696,SPA-ZA,7002,SPA-ZA07002,Activo,"Alexandre GOMBA","2023-11-29 15:49:58",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9333,TL-009333,TEN,4897,TEN-04897,SPA-MU,142,SPA-MU00142,Activo,"Alexandre GOMBA","2023-11-22 17:44:02",2023-10-13,Alta,,2018-09-25,2028-09-25,4.0,3278.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10102,TL-010102,TEN,5795,TEN-05795,SPA-MX,2583,SPA-MX02583,Activo,"Alexandre GOMBA","2023-12-12 17:15:36",2023-10-13,Alta,,2019-12-16,2029-12-16,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13523,TL-013523,TEN,9276,TEN-09276,SPA-VX,1309,SPA-VX01309,Activo,"Alexandre GOMBA","2023-12-12 17:18:56",2023-10-13,Alta,,2006-03-03,2026-03-03,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13920,TL-013920,TEN,12402,TEN-12402,,,,Activo,"Alexandre GOMBA","2023-11-29 15:50:23",2023-10-13,Alta,,,,10.0,,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6414,TL-006414,TEN,1930,TEN-01930,,,,Activo,"Alexandre GOMBA","2023-11-22 17:50:40",2023-10-13,Alta,,2009-11-18,2023-06-15,4.0,11670.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8569,TL-008569,TEN,4329,TEN-04329,SPA-LE,1021,SPA-LE01021,Activo,"Alexandre GOMBA","2023-11-29 15:38:46",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11779,TL-011779,TEN,7803,TEN-07803,SPA-SG,9181,SPA-SG09181,Activo,"Alexandre GOMBA","2023-11-29 15:46:46",2023-10-13,Alta,,,,10.0,5907.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11645,TL-011645,TEN,11831,TEN-11831,SPA-SE,1315,SPA-SE01315,Activo,"Alexandre GOMBA","2023-11-29 15:46:26",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7929,TL-007929,TEN,3704,TEN-03704,SPA-HX,9403,SPA-HX09403,Activo,"Alexandre GOMBA","2023-11-29 15:36:59",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7672,TL-007672,TEN,3452,TEN-03452,SPA-GR,6512,SPA-GR06512,Activo,"Alexandre GOMBA","2023-11-29 15:36:36",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5533,TL-005533,TEN,1255,TEN-01255,SPA-BX,502,SPA-BX00502,Activo,"Alexandre GOMBA","2023-11-29 15:32:11",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12848,TL-012848,TEN,8832,TEN-08832,SPA-TX,7836,SPA-TX07836,Activo,"Alexandre GOMBA","2023-12-12 17:18:06",2023-10-13,Alta,,2022-03-01,2032-03-01,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13114,TL-013114,TEN,8972,TEN-08972,SPA-VI,8723,SPA-VI08723,Activo,"Alexandre GOMBA","2023-12-12 17:18:30",2023-10-13,Alta,,2003-01-24,2028-01-24,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13547,TL-013547,TEN,9286,TEN-09286,SPA-VX,1406,SPA-VX01406,Activo,"Alexandre GOMBA","2023-12-12 17:18:59",2023-10-13,Alta,,2008-01-01,2028-01-01,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10818,TL-010818,TEN,6691,TEN-06691,SPA-OX,1102,SPA-OX01102,Activo,"Alexandre GOMBA","2023-11-29 15:44:06",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7360,TL-007360,TEN,3220,TEN-03220,SPA-GC,2065,SPA-GC02065,Activo,"Alexandre GOMBA","2023-11-29 15:36:07",2023-10-13,Alta,,,,10.0,3197.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9106,TL-009106,TEN,4938,TEN-04938,SPA-MA,2755,SPA-MA02755,Activo,"Alexandre GOMBA","2023-11-29 15:39:59",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4485,TL-004485,TEN,46,TEN-00046,SPA-AB,6349,SPA-AB06349,Activo,"Alexandre GOMBA","2023-12-12 17:11:02",2023-10-13,Alta,,2009-09-02,2024-09-02,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13420,TL-013420,TEN,12277,TEN-12277,SPA-VX,1039,SPA-VX01039,Activo,"Alexandre GOMBA","2023-11-29 15:49:23",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13958,TL-013958,TEN,635,TEN-00635,SPA-BI,511,SPA-BI00511,Activo,"Alexandre GOMBA","2023-11-22 17:49:27",2023-10-13,Alta,,,,,2646.0,,Anual,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4465,TL-004465,TEN,34,TEN-00034,SPA-AB,6034,SPA-AB06034,Activo,"Alexandre GOMBA","2023-12-12 17:10:59",2023-10-13,Alta,,2011-09-24,2026-09-24,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7508,TL-007508,TEN,3359,TEN-03359,SPA-GI,8649,SPA-GI08649,Activo,"Alexandre GOMBA","2023-11-29 15:36:19",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12103,TL-012103,TEN,7906,TEN-07906,SPA-SX,1802,SPA-SX01802,Activo,"Alexandre GOMBA","2023-11-29 15:53:18",2023-10-13,Alta,,2022-01-01,2025-11-19,1.0,4836.03,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,14750,TL-014750,TEN,17529,TEN-17529,SPA-AV,8943,SPA-AV08943,Activo,"Alexandre GOMBA","2024-01-15 14:28:41",2024-01-15,Alta,,,,10.0,3502.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12332,TL-012332,TEN,8332,TEN-08332,SPA-TF,6128,SPA-TF06128,Activo,"Alexandre GOMBA","2023-11-29 15:47:51",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9945,TL-009945,TEN,5541,TEN-05541,SPA-MX,1002,SPA-MX01002,Activo,"Alexandre GOMBA","2023-11-29 15:52:29",2023-10-13,Alta,,2022-01-01,2030-05-11,1.0,3779.03,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13742,TL-013742,TEN,12347,TEN-12347,SPA-ZX,29,SPA-ZX00029,Activo,"Alexandre GOMBA","2023-11-29 15:50:03",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13940,TL-013940,TEN,325,TEN-00325,SPA-AX,30,SPA-AX00030,Activo,"Alexandre GOMBA","2023-11-29 15:29:54",2023-10-13,Alta,,,,1.0,2475.0,,Anual,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5267,TL-005267,TEN,996,TEN-00996,SPA-BU,4309,SPA-BU04309,Activo,"Alexandre GOMBA","2023-11-29 15:31:38",2023-10-13,Alta,,,,10.0,16388.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,14765,TL-014765,TEN,17544,TEN-17544,SPA-BX,406,SPA-BX00406,Activo,"Alexandre GOMBA","2024-01-15 14:28:58",2024-01-15,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9520,TL-009520,TEN,5351,TEN-05351,SPA-MX,66,SPA-MX00066,Activo,"Alexandre GOMBA","2023-11-29 15:41:05",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8759,TL-008759,TEN,4545,TEN-04545,SPA-LU,7750,SPA-LU07750,Activo,"Alexandre GOMBA","2023-11-29 15:39:17",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6236,TL-006236,TEN,1961,TEN-01961,SPA-CA,4518,SPA-CA04518,Activo,"Alexandre GOMBA","2023-11-29 15:33:44",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12776,TL-012776,TEN,11740,TEN-11740,SPA-TX,7712,SPA-TX07712,Activo,"Alexandre GOMBA","2023-11-29 15:48:16",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9310,TL-009310,TEN,5107,TEN-05107,SPA-MU,95,SPA-MU00095,Activo,"Alexandre GOMBA","2023-11-29 15:40:34",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8889,TL-008889,TEN,4746,TEN-04746,SPA-LX,9444,SPA-LX09444,Activo,"Alexandre GOMBA","2023-11-29 15:39:32",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10123,TL-010123,TEN,5805,TEN-05805,SPA-MX,3034,SPA-MX03034,Activo,"Alexandre GOMBA","2023-12-12 17:15:38",2023-10-13,Alta,,2007-06-27,2027-06-27,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5581,TL-005581,TEN,1287,TEN-01287,SPA-BX,574,SPA-BX00574,Activo,"Alexandre GOMBA","2023-11-29 15:32:17",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6304,TL-006304,TEN,2027,TEN-02027,SPA-CC,6388,SPA-CC06388,Activo,"Alexandre GOMBA","2023-11-29 15:34:00",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10824,TL-010824,TEN,6810,TEN-06810,SPA-OX,1161,SPA-OX01161,Activo,"Alexandre GOMBA","2023-11-29 15:29:38",2023-10-13,Alta,,2021-11-02,,,4005.0,,Trimestral,Vencido,,,,,,,,,Fix,,,,Lessor
TL,13141,TL-013141,TEN,12206,TEN-12206,SPA-VI,8864,SPA-VI08864,Activo,"Alexandre GOMBA","2023-11-29 15:48:51",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4987,TL-004987,TEN,688,TEN-00688,SPA-BI,65,SPA-BI00065,Activo,"Alexandre GOMBA","2023-11-29 15:31:09",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11355,TL-011355,TEN,7251,TEN-07251,SPA-SA,6837,SPA-SA06837,Activo,"Alexandre GOMBA","2023-11-29 15:45:38",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,14590,TL-014590,TEN,13002,TEN-13002,,,,Activo,"Alexandre GOMBA","2023-11-22 17:37:30",2023-11-22,Alta,,2022-01-01,2022-02-07,1.0,1215.55,,Mensual,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5131,TL-005131,TEN,771,TEN-00771,SPA-BI,1021,SPA-BI01021,Activo,"Alexandre GOMBA","2023-11-29 15:31:25",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4576,TL-004576,TEN,227,TEN-00227,SPA-AV,8452,SPA-AV08452,Activo,"Alexandre GOMBA","2023-11-29 15:30:13",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13322,TL-013322,TEN,9235,TEN-09235,SPA-VX,349,SPA-VX00349,Activo,"Alexandre GOMBA","2023-12-12 17:18:45",2023-10-13,Alta,,2021-12-10,2031-12-10,4.0,14729.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7439,TL-007439,TEN,3079,TEN-03079,SPA-GI,5713,SPA-GI05713,Activo,"Alexandre GOMBA","2023-12-12 17:13:48",2023-10-13,Alta,,2022-08-02,2032-08-02,4.0,13390.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7998,TL-007998,TEN,3758,TEN-03758,SPA-HX,9653,SPA-HX09653,Activo,"Alexandre GOMBA","2023-11-29 15:37:10",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11512,TL-011512,TEN,7429,TEN-07429,SPA-SE,350,SPA-SE00350,Activo,"Alexandre GOMBA","2023-11-29 15:46:01",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12529,TL-012529,TEN,8416,TEN-08416,SPA-TO,215,SPA-TO00215,Activo,"Alexandre GOMBA","2023-12-12 17:17:28",2023-10-13,Alta,,2010-01-26,2025-01-26,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9827,TL-009827,TEN,5666,TEN-05666,SPA-MX,554,SPA-MX00554,Activo,"Alexandre GOMBA","2023-11-29 15:41:48",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12560,TL-012560,TEN,12051,TEN-12051,,,,Activo,"Alexandre GOMBA","2023-11-29 15:48:04",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7696,TL-007696,TEN,3468,TEN-03468,SPA-GU,55,SPA-GU00055,Activo,"Alexandre GOMBA","2023-11-29 15:36:40",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5555,TL-005555,TEN,1271,TEN-01271,SPA-BX,542,SPA-BX00542,Activo,"Alexandre GOMBA","2023-11-29 15:32:14",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13316,TL-013316,TEN,9042,TEN-09042,SPA-VX,344,SPA-VX00344,Activo,"Alexandre GOMBA","2023-12-12 17:18:45",2023-10-13,Alta,,2008-09-09,2023-09-09,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11899,TL-011899,TEN,7843,TEN-07843,SPA-SO,9862,SPA-SO09862,Activo,"Alexandre GOMBA","2023-12-12 17:16:41",2023-10-13,Alta,,2010-09-30,2025-09-30,4.0,14729.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6207,TL-006207,TEN,1725,TEN-01725,SPA-CA,4219,SPA-CA04219,Activo,"Alexandre GOMBA","2023-11-29 15:51:09",2023-10-13,Alta,,2022-01-01,2027-09-01,1.0,9275.01,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8212,TL-008212,TEN,3993,TEN-03993,SPA-IB,259,SPA-IB00259,Activo,"Alexandre GOMBA","2023-11-29 15:37:46",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9213,TL-009213,TEN,5029,TEN-05029,SPA-MA,3348,SPA-MA03348,Activo,"Alexandre GOMBA","2023-11-29 15:40:19",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
