"ID de energía - prefix","ID de energía - number","ID de energía","Id Site - prefix","Id Site - number","Id Site","Fecha última modificación","Tipo de Suministro",Estado,"Lista temporal","¿Posibilidad de acometida propia?","¿Posibilidad de cesión temporal?","¿Posibilidad de cesión?","¿Posibilidad de conexión propia?","Potencia Prevista","Tensión de suministro","Potencia disponible en propiedad (kW)","Maxima potencia permisible","Punto de conexion de Propiedad","Tipo de sistema Off Grid","Potencia nominal Sistema Off Grid (kW)","Potencia máxima Sistema Off Grid (kW)","Fecha primera instalacion sistema Off Grid","Fecha última actualización mayor sistema Off Grid","Potencia máxima admisible en BIE","Potencia máxima admisible en APM","Potencia máxima contratable Distribuidora","Potencia derechos de enganche (kW)","Potencia derechos de acceso (kW)",CUPS,"Compañía Eléctrica (Comercializadora)","Compañía Eléctrica (Distribuidora)","Número de Contrato Energía","Número de Contrato de Acceso","Tipo de contratación","Voltaje (V)","Tipo Voltaje","Potencia Contratada (Kw) Periodo 1","Potencia Contratada (Kw) Periodo 2","Potencia Contratada (Kw) Periodo 3","Potencia Contratada (Kw) Periodo 4","Potencia Contratada (Kw) Periodo 5","Potencia Contratada (Kw) Periodo 6","Tarifa Acceso","Modo de Facturación","Tipo de Contador","Propiedad del Contador","Ubicación del contador","Número de Contador","Disponibilidad de ICP","Centro de Transformación Asociado","Empresa Inspección Asignada","Número de Contrato","Fecha Contrato CT","Número de Registro Industria","Fecha de Registro Industria","Autoconsumo en el sitio","Número de paneles solares","Potencia panel solar (Wp)","Modelo de panel y fabricante","Potencia total FV (kWp)","Inversor de potencia nominal (kWn)","Modelo de inversor y fabricante","Tipo de contrato de autoconsumo","Nº registro de Industria Suministro","Fecha de Registro Industria Autoconsumo","Nº contrato con Comercializadora","Fecha contrato Suministro","Tensión de suministro (V)","Consumo medio actual (kW)","Consumo medio futuro (kW)","Consumo máximo futuro sin A/A (kW)","Consumo medio futuro con A/A (kW)","Consumo máximo futuro con A/A (kW)","Capacidad total de baterías (Ah)","Fecha Alta","Fecha Efectiva Baja","Fecha Solicitud Baja","Potencia instalada","Punto de conexión","Sección de derivación individual","Interruptor general automatico","Creation Date","Diferencial General","Estado Contrato","Fecha Próxima Revision","Fecha Próxima Inspección"
PW,349,PW-0349,SPA-AX,5407,SPA-AX05407,"2023-12-20 19:05:23","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,25.0,0.0,35.1,,15.1,ES0021000000614377XK,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684147592,214876330,"Mercado Libre",3x380,Trifásico,24.249,24.249,24.249,24.249,24.249,24.249,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,41648026,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,6429,PW-6429,SPA-TE,10,SPA-TE00010,"2023-10-18 21:59:42","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,1760,PW-1760,SPA-CR,3012,SPA-CR03012,"2023-11-15 17:59:48","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,26.313,0.0,26.313,13.8,13.8,ES0022000007941313MK1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",686168185,1000606175,"Mercado Libre",3x400,Trifásico,13.8,13.8,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Sin Telegestión",Distribuidora,,46342484,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2056,PW-2056,SPA-CU,8479,SPA-CU08479,"2023-11-15 18:00:24","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,13.86,0.0,13.21,11.5,11.5,ES0021000010211852AX,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684152976,221402949,"Mercado Libre",1x220,Monofásico,11.5,11.5,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,4073874.0,false,false,,,,,,Si,15.0,390.0,,5.85,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,4387,PW-4387,SPA-MX,361,SPA-MX00361,"2023-11-15 18:02:03","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,13.8,0.0,13.8,13.2,13.2,ES0022000007855413CA1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",686214134,1000605973,"Mercado Libre",1x220,Monofásico,13.2,13.2,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,100049959,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,63.0,2023-05-10,,,,
PW,2537,PW-2537,SPA-GC,3041,SPA-GC03041,"2023-11-15 18:01:03","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,9.2,,9.2,9.2,9.2,ES0031601177138016WT,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",683894420,500004047016,"Mercado Libre",3x400,Trifásico,9.2,9.2,,,,,2.0TD,,"Tipo 5 Con Telegestión",Distribuidora,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2185,PW-2185,SPA-CX,427,SPA-CX00427,"2024-01-05 11:00:15","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-Yes",Si,,,,,,,,,,,,,,10.39,40.0,10.39,10.4,10.39,ES0022000007947479KT1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",684387281,104220011212,"Mercado Libre",3x15000,"Alta Tensión",10.39,10.39,10.39,10.39,10.39,10.39,6.1TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,,false,true,"MONTAJES Y MANTENIMIENTOS ELECTRICOS 2010 SL",CX0427,2010-09-24,"IN407A 1999/000285-1",,No,,,,,,,,,,,,,,,,,,,,,,,,,63.0,2023-05-10,,"En Vigor",,2020-09-15
PW,4824,PW-4824,SPA-MX,3998,SPA-MX03998,"2023-11-15 18:03:34","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,11.002,0.0,11.002,10.392,10.392,ES0022000009055710LE1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",686028648,1000608293,"Mercado Libre",3x400,Trifásico,10.392,10.392,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,100002488,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2023-05-10,,,,
PW,3743,PW-3743,SPA-LX,9397,SPA-LX09397,"2023-11-15 18:09:26","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,13.856,13.856,13.856,,0.0,ES0260000000018100WK,"IBERDROLA CLIENTES, S.A.U.","ELECTRICA SEROSENSE DISTRIBUIDORA SL",,,"Mercado Libre",3x400,Trifásico,13.856,13.856,,,,,2.0TD,,"Tipo 5 Con Telegestión",Distribuidora,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2468,PW-2468,SPA-GC,241,SPA-GC00241,"2023-10-18 21:46:41","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2887,PW-2887,SPA-GU,9997,SPA-GU09997,"2023-11-15 18:01:23","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,34.917,0.0,34.917,20.78,20.78,ES0022000008011043RS1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",684114227,1000604178,"Mercado Libre",3x400,Trifásico,20.78,20.78,20.78,20.78,20.78,20.78,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,170004392,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,6265,PW-6265,SPA-SS,5626,SPA-SS05626,"2023-11-15 18:19:40","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,9.9,0.0,14.49,9.2,9.2,ES0021000003489888MA,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684154213,224597700,"Mercado Libre",1x220,Monofásico,9.2,9.2,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,44964.0,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2103,PW-2103,SPA-CU,8594,SPA-CU08594,"2023-10-18 21:46:13","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2842,PW-2842,SPA-GU,9179,SPA-GU09179,"2023-11-15 18:01:17","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-Yes",Si,,,,,,,,,,,,,,6.6,40.0,6.6,6.6,6.6,ES0022000008177269YC1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",684387852,104220010830,"Mercado Libre",3x15000,"Alta Tensión",3.63,3.63,3.63,3.63,3.63,6.6,6.1TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,83125482,false,true,"MONTAJES Y MANTENIMIENTOS ELECTRICOS 2010 SL",,2011-08-01,,2011-10-17,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,"En Vigor",,2021-07-15
PW,3382,PW-3382,SPA-JX,8320,SPA-JX08320,"2023-11-15 18:22:42","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,9.2,,9.2,9.2,9.2,ES0031105322951001NQ,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",683895230,500004046457,"Mercado Libre",1x230,Monofásico,9.2,9.2,,,,,2.0TD,,"Tipo 5 Con Telegestión",Distribuidora,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,5991,PW-5991,SPA-SE,1313,SPA-SE01313,"2023-11-15 18:24:25","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,14.49,,14.49,14.49,14.49,ES0031102741325001GT0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",686204955,500004053987,"Mercado Libre",3x230,Trifásico,13.86,13.86,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,302632583,false,false,,,,,,Si,12.0,400.0,,4.8,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,851,PW-0851,SPA-BX,42,SPA-BX00042,"2023-10-18 21:53:08","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,15.935,,15.935,17.321,15.935,ES0031405988162002VT0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",684069623,500004054560,"Mercado Libre",3x220,Trifásico,15.935,15.935,15.935,15.935,15.935,15.935,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,400240298,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,25.0,2023-05-10,,,,
PW,4177,PW-4177,SPA-MU,448,SPA-MU00448,"2023-10-18 21:59:30","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,5155,PW-5155,SPA-OR,8760,SPA-OR08760,"2023-11-15 18:16:47","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,9.2,0.0,9.2,9.2,9.2,ES0022000008031362BW1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",686200998,1000609887,"Mercado Libre",1x220,Monofásico,9.2,9.2,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Sin Telegestión",Distribuidora,,620131.0,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,63.0,2023-05-10,,,,
PW,4010,PW-4010,SPA-MA,3071,SPA-MA03071,"2023-10-18 22:16:23","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2326,PW-2326,SPA-CX,3052,SPA-CX03052,"2023-11-15 18:15:13","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,6.9,0.0,6.9,6.6,6.6,ES0022000007970649QD1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",683862674,1000606864,"Mercado Libre",1x220,Monofásico,6.6,6.6,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Sin Telegestión",Distribuidora,,6938140.0,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,40.0,2023-05-10,,,,
PW,4468,PW-4468,SPA-MX,528,SPA-MX00528,"2023-11-15 18:02:22","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,21.0,0.0,35.1,15.1,15.1,ES0021000010861749SL,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684094307,230069964,"Mercado Libre",3x400,Trifásico,6.0,6.0,6.0,6.0,6.0,15.1,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4","En Propiedad",,88513873,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,5203,PW-5203,SPA-OR,9675,SPA-OR09675,"2023-11-15 18:16:58","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,5.75,0.0,5.75,5.75,5.75,ES0022000008881428DB1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",686200457,1000610180,"Mercado Libre",1x230,Monofásico,5.75,5.75,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Sin Telegestión",Distribuidora,,250129720,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,63.0,2023-05-10,,,,
PW,3139,PW-3139,SPA-IB,161,SPA-IB00161,"2023-10-18 21:57:46","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,17.4,,17.4,17.321,17.321,ES0031500533129001KW0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",686172279,500004047861,"Mercado Libre",3x400,Trifásico,17.321,17.321,17.321,17.321,17.321,17.321,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,400248042,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2023-05-10,,,,
PW,3692,PW-3692,SPA-LU,8120,SPA-LU08120,"2023-11-15 18:16:20","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,6.9,,6.9,6.6,6.6,ES0033770505642001NR0F,"IBERDROLA CLIENTES, S.A.U.",,683850763,6105574287,"Mercado Libre",1x220,Monofásico,6.6,6.6,,,,,2.0TD,,"Tipo 5 Sin Telegestión",Distribuidora,,,false,false,,,,,,Si,9.0,400.0,,3.6,,,,,,,,,,,,,,,,,,,,,100.0,2023-05-10,,,,
PW,6199,PW-6199,SPA-SO,9912,SPA-SO09912,"2023-11-15 18:19:27","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,6.9,,6.9,6.9,6.9,ES0031300540701001RJ0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",684094836,500004056536,"Mercado Libre",1x230,Monofásico,6.6,6.6,,,,,2.0TD,,"Tipo 5 Sin Telegestión",Distribuidora,,502051.0,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,30.0,2023-05-10,,,,
PW,6910,PW-6910,SPA-TX,7690,SPA-TX07690,"2023-11-15 18:10:47","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,20.785,,20.785,13.856,13.856,ES0031406310168004QE0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",686172796,500004056538,"Mercado Libre",3x400,Trifásico,13.856,13.856,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,400253060,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,436,PW-0436,SPA-AX,8652,SPA-AX08652,"2023-10-18 21:52:59","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,6239,PW-6239,SPA-SS,5452,SPA-SS05452,"2023-11-15 18:19:34","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,14.49,0.0,14.49,14.49,14.49,ES0021000003340966QY,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684396750,216919228,"Mercado Libre",1x230,Monofásico,14.49,14.49,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,44686304,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,6243,PW-6243,SPA-SS,5460,SPA-SS05460,"2023-10-18 22:11:14","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,17.321,0.0,37.321,17.321,17.321,ES0021000003250645EY,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684070625,216068411,"Mercado Libre",3x400,Trifásico,17.321,17.321,17.321,17.321,17.321,17.321,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,45128173,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,6405,PW-6405,SPA-SX,7702,SPA-SX07702,"2023-12-12 13:23:32","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,17.321,,17.321,14.49,14.49,ES0027700507815001RR0F,"IBERDROLA CLIENTES, S.A.U.","VIESGO DISTRIBUCIÓN ELECTRICA, S.L",686205819,6105574295,"Mercado Libre",3x400,Trifásico,17.321,17.321,17.321,17.321,17.321,17.321,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,,false,false,,,,,,Si,10.0,390.0,,3.9,,,,,,,,,,,,,,,,,,,,,63.0,2023-05-10,,,,
PW,4723,PW-4723,SPA-MX,3042,SPA-MX03042,"2023-11-15 18:03:13","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,20.78,0.0,35.001,15.001,15.001,ES0021000015366693ZE,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684141322,268877002,"Mercado Libre",3x400,Trifásico,6.0,6.0,6.0,6.0,6.0,15.001,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4","En Propiedad",,45231553,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2419,PW-2419,SPA-GC,70,SPA-GC00070,"2024-01-04 11:28:39","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,,,4.6,,4.6,ES0031601028105001AQ0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",683887040,500004049401,"Mercado Libre",3x400,Trifásico,9.2,9.2,,,,,2.0TD,,"Tipo 5 Sin Telegestión",Distribuidora,,101709704,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,4354,PW-4354,SPA-MX,297,SPA-MX00297,"2023-11-15 18:01:56","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,43.5,0.0,43.5,15.01,15.01,ES0022000008571182KN1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",684086621,1000606330,"Mercado Libre",3x400,Trifásico,7.0,7.0,7.0,7.0,7.0,15.01,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,170002126,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,40.0,2023-05-10,,,,
PW,987,PW-0987,SPA-BX,502,SPA-BX00502,"2023-11-15 18:05:57","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,,,9.2,,6.9,ES0031405475721005GS0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",684103461,500004056897,"Mercado Libre",1x230,Monofásico,11.5,11.5,,,,,2.0TD,,"Tipo 5 Con Telegestión",Distribuidora,,302335395,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2023-05-10,,,,
PW,6953,PW-6953,SPA-TX,7758,SPA-TX07758,"2023-11-15 18:10:57","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,9.2,,9.2,9.2,9.2,ES0031405956276001VA0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",683849554,500004046385,"Mercado Libre",1x230,Monofásico,9.2,9.2,,,,,2.0TD,,"Tipo 5 Con Telegestión",Distribuidora,,6823564.0,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,6516,PW-6516,SPA-TF,55,SPA-TF00055,"2023-11-15 18:03:55","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,9.46,,9.46,9.2,9.2,ES0031607277343021NJ0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",683843230,500004046275,"Mercado Libre",1x230,Monofásico,9.2,9.2,,,,,2.0TD,,"Tipo 5 Con Telegestión",Distribuidora,,301417181,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,63.0,2023-05-10,,,,
PW,5782,PW-5782,SPA-SE,25,SPA-SE00025,"2023-11-15 18:23:37","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,15.1,,15.1,15.1,15.1,ES0031102227129008RB0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",686186928,500004048013,"Mercado Libre",3x400,Trifásico,15.1,15.1,15.1,15.1,15.1,15.1,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,200899180,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,7016,PW-7016,SPA-VA,2121,SPA-VA02121,"2023-11-15 18:20:06","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,14.49,0.0,14.49,14.49,14.49,ES0021000010368670JZ,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684129176,222070614,"Mercado Libre",1x220,Monofásico,14.49,14.49,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,32312975,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,510,PW-0510,SPA-BA,9353,SPA-BA09353,"2023-11-15 18:21:22","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,,,,,,ES0227224500054012YC0F,"IBERDROLA CLIENTES, S.A.U.","DISTRIBUIDORA ELECTRICA MONESTERIO SL",683879765,,"Mercado Libre",1x220,Monofásico,9.2,9.2,,,,,2.0TD,,"Tipo 5 Con Telegestión",Distribuidora,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,4734,PW-4734,SPA-MX,3244,SPA-MX03244,"2023-10-18 21:49:42","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,85,PW-0085,SPA-AB,5808,SPA-AB05808,"2023-11-15 17:59:30","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,43.648,0.0,43.648,43.648,43.648,ES0021000000257214FW,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684378115,221271442,"Mercado Libre",3x400,Trifásico,43.648,43.648,43.648,43.648,43.648,43.648,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4","En Propiedad",,88513829,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,6538,PW-6538,SPA-TF,6022,SPA-TF06022,"2023-11-15 18:03:59","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,13.856,,13.856,13.856,13.856,ES0031607485409050RS0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",684084892,500004049151,"Mercado Libre",3x400,Trifásico,13.856,13.856,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Sin Telegestión",Distribuidora,,700030489,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2023-05-10,,,,
